,id,data_type,ttg_type,error_type,filename,path
5428,ID_005428,wood,train,good,035.png,../data/wood/train/good/035.png
5429,ID_005429,wood,train,good,179.png,../data/wood/train/good/179.png
5430,ID_005430,wood,train,good,204.png,../data/wood/train/good/204.png
5431,ID_005431,wood,train,good,110.png,../data/wood/train/good/110.png
5432,ID_005432,wood,train,good,034.png,../data/wood/train/good/034.png
5433,ID_005433,wood,train,good,138.png,../data/wood/train/good/138.png
5434,ID_005434,wood,train,good,106.png,../data/wood/train/good/106.png
5435,ID_005435,wood,train,good,048.png,../data/wood/train/good/048.png
5436,ID_005436,wood,train,good,030.png,../data/wood/train/good/030.png
5437,ID_005437,wood,train,good,220.png,../data/wood/train/good/220.png
5438,ID_005438,wood,train,good,141.png,../data/wood/train/good/141.png
5439,ID_005439,wood,train,good,223.png,../data/wood/train/good/223.png
5440,ID_005440,wood,train,good,104.png,../data/wood/train/good/104.png
5441,ID_005441,wood,train,good,159.png,../data/wood/train/good/159.png
5442,ID_005442,wood,train,good,061.png,../data/wood/train/good/061.png
5443,ID_005443,wood,train,good,231.png,../data/wood/train/good/231.png
5444,ID_005444,wood,train,good,155.png,../data/wood/train/good/155.png
5445,ID_005445,wood,train,good,214.png,../data/wood/train/good/214.png
5446,ID_005446,wood,train,good,003.png,../data/wood/train/good/003.png
5447,ID_005447,wood,train,good,064.png,../data/wood/train/good/064.png
5448,ID_005448,wood,train,good,229.png,../data/wood/train/good/229.png
5449,ID_005449,wood,train,good,184.png,../data/wood/train/good/184.png
5450,ID_005450,wood,train,good,186.png,../data/wood/train/good/186.png
5451,ID_005451,wood,train,good,005.png,../data/wood/train/good/005.png
5452,ID_005452,wood,train,good,164.png,../data/wood/train/good/164.png
5453,ID_005453,wood,train,good,079.png,../data/wood/train/good/079.png
5454,ID_005454,wood,train,good,239.png,../data/wood/train/good/239.png
5455,ID_005455,wood,train,good,131.png,../data/wood/train/good/131.png
5456,ID_005456,wood,train,good,157.png,../data/wood/train/good/157.png
5457,ID_005457,wood,train,good,238.png,../data/wood/train/good/238.png
5458,ID_005458,wood,train,good,206.png,../data/wood/train/good/206.png
5459,ID_005459,wood,train,good,078.png,../data/wood/train/good/078.png
5460,ID_005460,wood,train,good,237.png,../data/wood/train/good/237.png
5461,ID_005461,wood,train,good,197.png,../data/wood/train/good/197.png
5462,ID_005462,wood,train,good,217.png,../data/wood/train/good/217.png
5463,ID_005463,wood,train,good,040.png,../data/wood/train/good/040.png
5464,ID_005464,wood,train,good,176.png,../data/wood/train/good/176.png
5465,ID_005465,wood,train,good,095.png,../data/wood/train/good/095.png
5466,ID_005466,wood,train,good,071.png,../data/wood/train/good/071.png
5467,ID_005467,wood,train,good,023.png,../data/wood/train/good/023.png
5468,ID_005468,wood,train,good,185.png,../data/wood/train/good/185.png
5469,ID_005469,wood,train,good,006.png,../data/wood/train/good/006.png
5470,ID_005470,wood,train,good,219.png,../data/wood/train/good/219.png
5471,ID_005471,wood,train,good,175.png,../data/wood/train/good/175.png
5472,ID_005472,wood,train,good,101.png,../data/wood/train/good/101.png
5473,ID_005473,wood,train,good,013.png,../data/wood/train/good/013.png
5474,ID_005474,wood,train,good,181.png,../data/wood/train/good/181.png
5475,ID_005475,wood,train,good,044.png,../data/wood/train/good/044.png
5476,ID_005476,wood,train,good,233.png,../data/wood/train/good/233.png
5477,ID_005477,wood,train,good,123.png,../data/wood/train/good/123.png
5478,ID_005478,wood,train,good,081.png,../data/wood/train/good/081.png
5479,ID_005479,wood,train,good,196.png,../data/wood/train/good/196.png
5480,ID_005480,wood,train,good,098.png,../data/wood/train/good/098.png
5481,ID_005481,wood,train,good,144.png,../data/wood/train/good/144.png
5482,ID_005482,wood,train,good,216.png,../data/wood/train/good/216.png
5483,ID_005483,wood,train,good,187.png,../data/wood/train/good/187.png
5484,ID_005484,wood,train,good,188.png,../data/wood/train/good/188.png
5485,ID_005485,wood,train,good,087.png,../data/wood/train/good/087.png
5486,ID_005486,wood,train,good,161.png,../data/wood/train/good/161.png
5487,ID_005487,wood,train,good,028.png,../data/wood/train/good/028.png
5488,ID_005488,wood,train,good,242.png,../data/wood/train/good/242.png
5489,ID_005489,wood,train,good,126.png,../data/wood/train/good/126.png
5490,ID_005490,wood,train,good,168.png,../data/wood/train/good/168.png
5491,ID_005491,wood,train,good,211.png,../data/wood/train/good/211.png
5492,ID_005492,wood,train,good,150.png,../data/wood/train/good/150.png
5493,ID_005493,wood,train,good,016.png,../data/wood/train/good/016.png
5494,ID_005494,wood,train,good,036.png,../data/wood/train/good/036.png
5495,ID_005495,wood,train,good,074.png,../data/wood/train/good/074.png
5496,ID_005496,wood,train,good,193.png,../data/wood/train/good/193.png
5497,ID_005497,wood,train,good,228.png,../data/wood/train/good/228.png
5498,ID_005498,wood,train,good,136.png,../data/wood/train/good/136.png
5499,ID_005499,wood,train,good,070.png,../data/wood/train/good/070.png
5500,ID_005500,wood,train,good,212.png,../data/wood/train/good/212.png
5501,ID_005501,wood,train,good,178.png,../data/wood/train/good/178.png
5502,ID_005502,wood,train,good,234.png,../data/wood/train/good/234.png
5503,ID_005503,wood,train,good,148.png,../data/wood/train/good/148.png
5504,ID_005504,wood,train,good,182.png,../data/wood/train/good/182.png
5505,ID_005505,wood,train,good,146.png,../data/wood/train/good/146.png
5506,ID_005506,wood,train,good,118.png,../data/wood/train/good/118.png
5507,ID_005507,wood,train,good,203.png,../data/wood/train/good/203.png
5508,ID_005508,wood,train,good,230.png,../data/wood/train/good/230.png
5509,ID_005509,wood,train,good,043.png,../data/wood/train/good/043.png
5510,ID_005510,wood,train,good,067.png,../data/wood/train/good/067.png
5511,ID_005511,wood,train,good,165.png,../data/wood/train/good/165.png
5512,ID_005512,wood,train,good,246.png,../data/wood/train/good/246.png
5513,ID_005513,wood,train,good,139.png,../data/wood/train/good/139.png
5514,ID_005514,wood,train,good,027.png,../data/wood/train/good/027.png
5515,ID_005515,wood,train,good,010.png,../data/wood/train/good/010.png
5516,ID_005516,wood,train,good,137.png,../data/wood/train/good/137.png
5517,ID_005517,wood,train,good,125.png,../data/wood/train/good/125.png
5518,ID_005518,wood,train,good,163.png,../data/wood/train/good/163.png
5519,ID_005519,wood,train,good,014.png,../data/wood/train/good/014.png
5520,ID_005520,wood,train,good,209.png,../data/wood/train/good/209.png
5521,ID_005521,wood,train,good,128.png,../data/wood/train/good/128.png
5522,ID_005522,wood,train,good,221.png,../data/wood/train/good/221.png
5523,ID_005523,wood,train,good,245.png,../data/wood/train/good/245.png
5524,ID_005524,wood,train,good,091.png,../data/wood/train/good/091.png
5525,ID_005525,wood,train,good,100.png,../data/wood/train/good/100.png
5526,ID_005526,wood,train,good,041.png,../data/wood/train/good/041.png
5527,ID_005527,wood,train,good,107.png,../data/wood/train/good/107.png
5528,ID_005528,wood,train,good,077.png,../data/wood/train/good/077.png
5529,ID_005529,wood,train,good,142.png,../data/wood/train/good/142.png
5530,ID_005530,wood,train,good,160.png,../data/wood/train/good/160.png
5531,ID_005531,wood,train,good,174.png,../data/wood/train/good/174.png
5532,ID_005532,wood,train,good,029.png,../data/wood/train/good/029.png
5533,ID_005533,wood,train,good,166.png,../data/wood/train/good/166.png
5534,ID_005534,wood,train,good,170.png,../data/wood/train/good/170.png
5535,ID_005535,wood,train,good,189.png,../data/wood/train/good/189.png
5536,ID_005536,wood,train,good,004.png,../data/wood/train/good/004.png
5537,ID_005537,wood,train,good,145.png,../data/wood/train/good/145.png
5538,ID_005538,wood,train,good,011.png,../data/wood/train/good/011.png
5539,ID_005539,wood,train,good,068.png,../data/wood/train/good/068.png
5540,ID_005540,wood,train,good,047.png,../data/wood/train/good/047.png
5541,ID_005541,wood,train,good,180.png,../data/wood/train/good/180.png
5542,ID_005542,wood,train,good,121.png,../data/wood/train/good/121.png
5543,ID_005543,wood,train,good,083.png,../data/wood/train/good/083.png
5544,ID_005544,wood,train,good,038.png,../data/wood/train/good/038.png
5545,ID_005545,wood,train,good,037.png,../data/wood/train/good/037.png
5546,ID_005546,wood,train,good,153.png,../data/wood/train/good/153.png
5547,ID_005547,wood,train,good,008.png,../data/wood/train/good/008.png
5548,ID_005548,wood,train,good,183.png,../data/wood/train/good/183.png
5549,ID_005549,wood,train,good,084.png,../data/wood/train/good/084.png
5550,ID_005550,wood,train,good,200.png,../data/wood/train/good/200.png
5551,ID_005551,wood,train,good,124.png,../data/wood/train/good/124.png
5552,ID_005552,wood,train,good,109.png,../data/wood/train/good/109.png
5553,ID_005553,wood,train,good,097.png,../data/wood/train/good/097.png
5554,ID_005554,wood,train,good,241.png,../data/wood/train/good/241.png
5555,ID_005555,wood,train,good,113.png,../data/wood/train/good/113.png
5556,ID_005556,wood,train,good,132.png,../data/wood/train/good/132.png
5557,ID_005557,wood,train,good,102.png,../data/wood/train/good/102.png
5558,ID_005558,wood,train,good,210.png,../data/wood/train/good/210.png
5559,ID_005559,wood,train,good,019.png,../data/wood/train/good/019.png
5560,ID_005560,wood,train,good,227.png,../data/wood/train/good/227.png
5561,ID_005561,wood,train,good,158.png,../data/wood/train/good/158.png
5562,ID_005562,wood,train,good,105.png,../data/wood/train/good/105.png
5563,ID_005563,wood,train,good,090.png,../data/wood/train/good/090.png
5564,ID_005564,wood,train,good,065.png,../data/wood/train/good/065.png
5565,ID_005565,wood,train,good,222.png,../data/wood/train/good/222.png
5566,ID_005566,wood,train,good,243.png,../data/wood/train/good/243.png
5567,ID_005567,wood,train,good,208.png,../data/wood/train/good/208.png
5568,ID_005568,wood,train,good,009.png,../data/wood/train/good/009.png
5569,ID_005569,wood,train,good,244.png,../data/wood/train/good/244.png
5570,ID_005570,wood,train,good,218.png,../data/wood/train/good/218.png
5571,ID_005571,wood,train,good,082.png,../data/wood/train/good/082.png
5572,ID_005572,wood,train,good,172.png,../data/wood/train/good/172.png
5573,ID_005573,wood,train,good,021.png,../data/wood/train/good/021.png
5574,ID_005574,wood,train,good,062.png,../data/wood/train/good/062.png
5575,ID_005575,wood,train,good,042.png,../data/wood/train/good/042.png
5576,ID_005576,wood,train,good,103.png,../data/wood/train/good/103.png
5577,ID_005577,wood,train,good,134.png,../data/wood/train/good/134.png
5578,ID_005578,wood,train,good,154.png,../data/wood/train/good/154.png
5579,ID_005579,wood,train,good,060.png,../data/wood/train/good/060.png
5580,ID_005580,wood,train,good,056.png,../data/wood/train/good/056.png
5581,ID_005581,wood,train,good,225.png,../data/wood/train/good/225.png
5582,ID_005582,wood,train,good,108.png,../data/wood/train/good/108.png
5583,ID_005583,wood,train,good,012.png,../data/wood/train/good/012.png
5584,ID_005584,wood,train,good,147.png,../data/wood/train/good/147.png
5585,ID_005585,wood,train,good,191.png,../data/wood/train/good/191.png
5586,ID_005586,wood,train,good,086.png,../data/wood/train/good/086.png
5587,ID_005587,wood,train,good,063.png,../data/wood/train/good/063.png
5588,ID_005588,wood,train,good,054.png,../data/wood/train/good/054.png
5589,ID_005589,wood,train,good,076.png,../data/wood/train/good/076.png
5590,ID_005590,wood,train,good,236.png,../data/wood/train/good/236.png
5591,ID_005591,wood,train,good,093.png,../data/wood/train/good/093.png
5592,ID_005592,wood,train,good,213.png,../data/wood/train/good/213.png
5593,ID_005593,wood,train,good,018.png,../data/wood/train/good/018.png
5594,ID_005594,wood,train,good,057.png,../data/wood/train/good/057.png
5595,ID_005595,wood,train,good,025.png,../data/wood/train/good/025.png
5596,ID_005596,wood,train,good,096.png,../data/wood/train/good/096.png
5597,ID_005597,wood,train,good,015.png,../data/wood/train/good/015.png
5598,ID_005598,wood,train,good,232.png,../data/wood/train/good/232.png
5599,ID_005599,wood,train,good,022.png,../data/wood/train/good/022.png
5600,ID_005600,wood,train,good,007.png,../data/wood/train/good/007.png
5601,ID_005601,wood,train,good,201.png,../data/wood/train/good/201.png
5602,ID_005602,wood,train,good,207.png,../data/wood/train/good/207.png
5603,ID_005603,wood,train,good,050.png,../data/wood/train/good/050.png
5604,ID_005604,wood,train,good,202.png,../data/wood/train/good/202.png
5605,ID_005605,wood,train,good,055.png,../data/wood/train/good/055.png
5606,ID_005606,wood,train,good,002.png,../data/wood/train/good/002.png
5607,ID_005607,wood,test,scratch,001.png,../data/wood/test/scratch/001.png
5608,ID_005608,wood,test,scratch,020.png,../data/wood/test/scratch/020.png
5609,ID_005609,wood,test,scratch,017.png,../data/wood/test/scratch/017.png
5610,ID_005610,wood,test,scratch,000.png,../data/wood/test/scratch/000.png
5611,ID_005611,wood,test,scratch,003.png,../data/wood/test/scratch/003.png
5612,ID_005612,wood,test,scratch,005.png,../data/wood/test/scratch/005.png
5613,ID_005613,wood,test,scratch,006.png,../data/wood/test/scratch/006.png
5614,ID_005614,wood,test,scratch,013.png,../data/wood/test/scratch/013.png
5615,ID_005615,wood,test,scratch,016.png,../data/wood/test/scratch/016.png
5616,ID_005616,wood,test,scratch,010.png,../data/wood/test/scratch/010.png
5617,ID_005617,wood,test,scratch,014.png,../data/wood/test/scratch/014.png
5618,ID_005618,wood,test,scratch,004.png,../data/wood/test/scratch/004.png
5619,ID_005619,wood,test,scratch,011.png,../data/wood/test/scratch/011.png
5620,ID_005620,wood,test,scratch,008.png,../data/wood/test/scratch/008.png
5621,ID_005621,wood,test,scratch,019.png,../data/wood/test/scratch/019.png
5622,ID_005622,wood,test,scratch,009.png,../data/wood/test/scratch/009.png
5623,ID_005623,wood,test,scratch,012.png,../data/wood/test/scratch/012.png
5624,ID_005624,wood,test,scratch,018.png,../data/wood/test/scratch/018.png
5625,ID_005625,wood,test,scratch,015.png,../data/wood/test/scratch/015.png
5626,ID_005626,wood,test,scratch,007.png,../data/wood/test/scratch/007.png
5627,ID_005627,wood,test,scratch,002.png,../data/wood/test/scratch/002.png
5628,ID_005628,wood,test,good,001.png,../data/wood/test/good/001.png
5629,ID_005629,wood,test,good,017.png,../data/wood/test/good/017.png
5630,ID_005630,wood,test,good,000.png,../data/wood/test/good/000.png
5631,ID_005631,wood,test,good,003.png,../data/wood/test/good/003.png
5632,ID_005632,wood,test,good,005.png,../data/wood/test/good/005.png
5633,ID_005633,wood,test,good,006.png,../data/wood/test/good/006.png
5634,ID_005634,wood,test,good,013.png,../data/wood/test/good/013.png
5635,ID_005635,wood,test,good,016.png,../data/wood/test/good/016.png
5636,ID_005636,wood,test,good,010.png,../data/wood/test/good/010.png
5637,ID_005637,wood,test,good,014.png,../data/wood/test/good/014.png
5638,ID_005638,wood,test,good,004.png,../data/wood/test/good/004.png
5639,ID_005639,wood,test,good,011.png,../data/wood/test/good/011.png
5640,ID_005640,wood,test,good,008.png,../data/wood/test/good/008.png
5641,ID_005641,wood,test,good,009.png,../data/wood/test/good/009.png
5642,ID_005642,wood,test,good,012.png,../data/wood/test/good/012.png
5643,ID_005643,wood,test,good,018.png,../data/wood/test/good/018.png
5644,ID_005644,wood,test,good,015.png,../data/wood/test/good/015.png
5645,ID_005645,wood,test,good,007.png,../data/wood/test/good/007.png
5646,ID_005646,wood,test,good,002.png,../data/wood/test/good/002.png
5647,ID_005647,wood,test,liquid,001.png,../data/wood/test/liquid/001.png
5648,ID_005648,wood,test,liquid,000.png,../data/wood/test/liquid/000.png
5649,ID_005649,wood,test,liquid,003.png,../data/wood/test/liquid/003.png
5650,ID_005650,wood,test,liquid,005.png,../data/wood/test/liquid/005.png
5651,ID_005651,wood,test,liquid,006.png,../data/wood/test/liquid/006.png
5652,ID_005652,wood,test,liquid,004.png,../data/wood/test/liquid/004.png
5653,ID_005653,wood,test,liquid,008.png,../data/wood/test/liquid/008.png
5654,ID_005654,wood,test,liquid,009.png,../data/wood/test/liquid/009.png
5655,ID_005655,wood,test,liquid,007.png,../data/wood/test/liquid/007.png
5656,ID_005656,wood,test,liquid,002.png,../data/wood/test/liquid/002.png
5657,ID_005657,wood,test,combined,001.png,../data/wood/test/combined/001.png
5658,ID_005658,wood,test,combined,000.png,../data/wood/test/combined/000.png
5659,ID_005659,wood,test,combined,003.png,../data/wood/test/combined/003.png
5660,ID_005660,wood,test,combined,005.png,../data/wood/test/combined/005.png
5661,ID_005661,wood,test,combined,006.png,../data/wood/test/combined/006.png
5662,ID_005662,wood,test,combined,010.png,../data/wood/test/combined/010.png
5663,ID_005663,wood,test,combined,004.png,../data/wood/test/combined/004.png
5664,ID_005664,wood,test,combined,008.png,../data/wood/test/combined/008.png
5665,ID_005665,wood,test,combined,009.png,../data/wood/test/combined/009.png
5666,ID_005666,wood,test,combined,007.png,../data/wood/test/combined/007.png
5667,ID_005667,wood,test,combined,002.png,../data/wood/test/combined/002.png
5668,ID_005668,wood,test,color,001.png,../data/wood/test/color/001.png
5669,ID_005669,wood,test,color,000.png,../data/wood/test/color/000.png
5670,ID_005670,wood,test,color,003.png,../data/wood/test/color/003.png
5671,ID_005671,wood,test,color,005.png,../data/wood/test/color/005.png
5672,ID_005672,wood,test,color,006.png,../data/wood/test/color/006.png
5673,ID_005673,wood,test,color,004.png,../data/wood/test/color/004.png
5674,ID_005674,wood,test,color,007.png,../data/wood/test/color/007.png
5675,ID_005675,wood,test,color,002.png,../data/wood/test/color/002.png
5676,ID_005676,wood,test,hole,001.png,../data/wood/test/hole/001.png
5677,ID_005677,wood,test,hole,000.png,../data/wood/test/hole/000.png
5678,ID_005678,wood,test,hole,003.png,../data/wood/test/hole/003.png
5679,ID_005679,wood,test,hole,005.png,../data/wood/test/hole/005.png
5680,ID_005680,wood,test,hole,006.png,../data/wood/test/hole/006.png
5681,ID_005681,wood,test,hole,004.png,../data/wood/test/hole/004.png
5682,ID_005682,wood,test,hole,008.png,../data/wood/test/hole/008.png
5683,ID_005683,wood,test,hole,009.png,../data/wood/test/hole/009.png
5684,ID_005684,wood,test,hole,007.png,../data/wood/test/hole/007.png
5685,ID_005685,wood,test,hole,002.png,../data/wood/test/hole/002.png
5686,ID_005686,capsule,ground_truth,scratch,006_mask.png,../data/capsule/ground_truth/scratch/006_mask.png
5687,ID_005687,capsule,ground_truth,scratch,003_mask.png,../data/capsule/ground_truth/scratch/003_mask.png
5688,ID_005688,capsule,ground_truth,scratch,015_mask.png,../data/capsule/ground_truth/scratch/015_mask.png
5689,ID_005689,capsule,ground_truth,scratch,001_mask.png,../data/capsule/ground_truth/scratch/001_mask.png
5690,ID_005690,capsule,ground_truth,scratch,020_mask.png,../data/capsule/ground_truth/scratch/020_mask.png
5691,ID_005691,capsule,ground_truth,scratch,021_mask.png,../data/capsule/ground_truth/scratch/021_mask.png
5692,ID_005692,capsule,ground_truth,scratch,000_mask.png,../data/capsule/ground_truth/scratch/000_mask.png
5693,ID_005693,capsule,ground_truth,scratch,004_mask.png,../data/capsule/ground_truth/scratch/004_mask.png
5694,ID_005694,capsule,ground_truth,scratch,014_mask.png,../data/capsule/ground_truth/scratch/014_mask.png
5695,ID_005695,capsule,ground_truth,scratch,016_mask.png,../data/capsule/ground_truth/scratch/016_mask.png
5696,ID_005696,capsule,ground_truth,scratch,011_mask.png,../data/capsule/ground_truth/scratch/011_mask.png
5697,ID_005697,capsule,ground_truth,scratch,019_mask.png,../data/capsule/ground_truth/scratch/019_mask.png
5698,ID_005698,capsule,ground_truth,scratch,002_mask.png,../data/capsule/ground_truth/scratch/002_mask.png
5699,ID_005699,capsule,ground_truth,scratch,005_mask.png,../data/capsule/ground_truth/scratch/005_mask.png
5700,ID_005700,capsule,ground_truth,scratch,022_mask.png,../data/capsule/ground_truth/scratch/022_mask.png
5701,ID_005701,capsule,ground_truth,scratch,012_mask.png,../data/capsule/ground_truth/scratch/012_mask.png
5702,ID_005702,capsule,ground_truth,scratch,008_mask.png,../data/capsule/ground_truth/scratch/008_mask.png
5703,ID_005703,capsule,ground_truth,scratch,013_mask.png,../data/capsule/ground_truth/scratch/013_mask.png
5704,ID_005704,capsule,ground_truth,scratch,010_mask.png,../data/capsule/ground_truth/scratch/010_mask.png
5705,ID_005705,capsule,ground_truth,scratch,007_mask.png,../data/capsule/ground_truth/scratch/007_mask.png
5706,ID_005706,capsule,ground_truth,scratch,018_mask.png,../data/capsule/ground_truth/scratch/018_mask.png
5707,ID_005707,capsule,ground_truth,scratch,017_mask.png,../data/capsule/ground_truth/scratch/017_mask.png
5708,ID_005708,capsule,ground_truth,scratch,009_mask.png,../data/capsule/ground_truth/scratch/009_mask.png
5709,ID_005709,capsule,ground_truth,faulty_imprint,006_mask.png,../data/capsule/ground_truth/faulty_imprint/006_mask.png
5710,ID_005710,capsule,ground_truth,faulty_imprint,003_mask.png,../data/capsule/ground_truth/faulty_imprint/003_mask.png
5711,ID_005711,capsule,ground_truth,faulty_imprint,015_mask.png,../data/capsule/ground_truth/faulty_imprint/015_mask.png
5712,ID_005712,capsule,ground_truth,faulty_imprint,001_mask.png,../data/capsule/ground_truth/faulty_imprint/001_mask.png
5713,ID_005713,capsule,ground_truth,faulty_imprint,020_mask.png,../data/capsule/ground_truth/faulty_imprint/020_mask.png
5714,ID_005714,capsule,ground_truth,faulty_imprint,021_mask.png,../data/capsule/ground_truth/faulty_imprint/021_mask.png
5715,ID_005715,capsule,ground_truth,faulty_imprint,000_mask.png,../data/capsule/ground_truth/faulty_imprint/000_mask.png
5716,ID_005716,capsule,ground_truth,faulty_imprint,004_mask.png,../data/capsule/ground_truth/faulty_imprint/004_mask.png
5717,ID_005717,capsule,ground_truth,faulty_imprint,014_mask.png,../data/capsule/ground_truth/faulty_imprint/014_mask.png
5718,ID_005718,capsule,ground_truth,faulty_imprint,016_mask.png,../data/capsule/ground_truth/faulty_imprint/016_mask.png
5719,ID_005719,capsule,ground_truth,faulty_imprint,011_mask.png,../data/capsule/ground_truth/faulty_imprint/011_mask.png
5720,ID_005720,capsule,ground_truth,faulty_imprint,019_mask.png,../data/capsule/ground_truth/faulty_imprint/019_mask.png
5721,ID_005721,capsule,ground_truth,faulty_imprint,002_mask.png,../data/capsule/ground_truth/faulty_imprint/002_mask.png
5722,ID_005722,capsule,ground_truth,faulty_imprint,005_mask.png,../data/capsule/ground_truth/faulty_imprint/005_mask.png
5723,ID_005723,capsule,ground_truth,faulty_imprint,012_mask.png,../data/capsule/ground_truth/faulty_imprint/012_mask.png
5724,ID_005724,capsule,ground_truth,faulty_imprint,008_mask.png,../data/capsule/ground_truth/faulty_imprint/008_mask.png
5725,ID_005725,capsule,ground_truth,faulty_imprint,013_mask.png,../data/capsule/ground_truth/faulty_imprint/013_mask.png
5726,ID_005726,capsule,ground_truth,faulty_imprint,010_mask.png,../data/capsule/ground_truth/faulty_imprint/010_mask.png
5727,ID_005727,capsule,ground_truth,faulty_imprint,007_mask.png,../data/capsule/ground_truth/faulty_imprint/007_mask.png
5728,ID_005728,capsule,ground_truth,faulty_imprint,018_mask.png,../data/capsule/ground_truth/faulty_imprint/018_mask.png
5729,ID_005729,capsule,ground_truth,faulty_imprint,017_mask.png,../data/capsule/ground_truth/faulty_imprint/017_mask.png
5730,ID_005730,capsule,ground_truth,faulty_imprint,009_mask.png,../data/capsule/ground_truth/faulty_imprint/009_mask.png
5731,ID_005731,capsule,ground_truth,crack,006_mask.png,../data/capsule/ground_truth/crack/006_mask.png
5732,ID_005732,capsule,ground_truth,crack,003_mask.png,../data/capsule/ground_truth/crack/003_mask.png
5733,ID_005733,capsule,ground_truth,crack,015_mask.png,../data/capsule/ground_truth/crack/015_mask.png
5734,ID_005734,capsule,ground_truth,crack,001_mask.png,../data/capsule/ground_truth/crack/001_mask.png
5735,ID_005735,capsule,ground_truth,crack,020_mask.png,../data/capsule/ground_truth/crack/020_mask.png
5736,ID_005736,capsule,ground_truth,crack,021_mask.png,../data/capsule/ground_truth/crack/021_mask.png
5737,ID_005737,capsule,ground_truth,crack,000_mask.png,../data/capsule/ground_truth/crack/000_mask.png
5738,ID_005738,capsule,ground_truth,crack,004_mask.png,../data/capsule/ground_truth/crack/004_mask.png
5739,ID_005739,capsule,ground_truth,crack,014_mask.png,../data/capsule/ground_truth/crack/014_mask.png
5740,ID_005740,capsule,ground_truth,crack,016_mask.png,../data/capsule/ground_truth/crack/016_mask.png
5741,ID_005741,capsule,ground_truth,crack,011_mask.png,../data/capsule/ground_truth/crack/011_mask.png
5742,ID_005742,capsule,ground_truth,crack,019_mask.png,../data/capsule/ground_truth/crack/019_mask.png
5743,ID_005743,capsule,ground_truth,crack,002_mask.png,../data/capsule/ground_truth/crack/002_mask.png
5744,ID_005744,capsule,ground_truth,crack,005_mask.png,../data/capsule/ground_truth/crack/005_mask.png
5745,ID_005745,capsule,ground_truth,crack,022_mask.png,../data/capsule/ground_truth/crack/022_mask.png
5746,ID_005746,capsule,ground_truth,crack,012_mask.png,../data/capsule/ground_truth/crack/012_mask.png
5747,ID_005747,capsule,ground_truth,crack,008_mask.png,../data/capsule/ground_truth/crack/008_mask.png
5748,ID_005748,capsule,ground_truth,crack,013_mask.png,../data/capsule/ground_truth/crack/013_mask.png
5749,ID_005749,capsule,ground_truth,crack,010_mask.png,../data/capsule/ground_truth/crack/010_mask.png
5750,ID_005750,capsule,ground_truth,crack,007_mask.png,../data/capsule/ground_truth/crack/007_mask.png
5751,ID_005751,capsule,ground_truth,crack,018_mask.png,../data/capsule/ground_truth/crack/018_mask.png
5752,ID_005752,capsule,ground_truth,crack,017_mask.png,../data/capsule/ground_truth/crack/017_mask.png
5753,ID_005753,capsule,ground_truth,crack,009_mask.png,../data/capsule/ground_truth/crack/009_mask.png
5754,ID_005754,capsule,ground_truth,poke,006_mask.png,../data/capsule/ground_truth/poke/006_mask.png
5755,ID_005755,capsule,ground_truth,poke,003_mask.png,../data/capsule/ground_truth/poke/003_mask.png
5756,ID_005756,capsule,ground_truth,poke,015_mask.png,../data/capsule/ground_truth/poke/015_mask.png
5757,ID_005757,capsule,ground_truth,poke,001_mask.png,../data/capsule/ground_truth/poke/001_mask.png
5758,ID_005758,capsule,ground_truth,poke,020_mask.png,../data/capsule/ground_truth/poke/020_mask.png
5759,ID_005759,capsule,ground_truth,poke,000_mask.png,../data/capsule/ground_truth/poke/000_mask.png
5760,ID_005760,capsule,ground_truth,poke,004_mask.png,../data/capsule/ground_truth/poke/004_mask.png
5761,ID_005761,capsule,ground_truth,poke,014_mask.png,../data/capsule/ground_truth/poke/014_mask.png
5762,ID_005762,capsule,ground_truth,poke,016_mask.png,../data/capsule/ground_truth/poke/016_mask.png
5763,ID_005763,capsule,ground_truth,poke,011_mask.png,../data/capsule/ground_truth/poke/011_mask.png
5764,ID_005764,capsule,ground_truth,poke,019_mask.png,../data/capsule/ground_truth/poke/019_mask.png
5765,ID_005765,capsule,ground_truth,poke,002_mask.png,../data/capsule/ground_truth/poke/002_mask.png
5766,ID_005766,capsule,ground_truth,poke,005_mask.png,../data/capsule/ground_truth/poke/005_mask.png
5767,ID_005767,capsule,ground_truth,poke,012_mask.png,../data/capsule/ground_truth/poke/012_mask.png
5768,ID_005768,capsule,ground_truth,poke,008_mask.png,../data/capsule/ground_truth/poke/008_mask.png
5769,ID_005769,capsule,ground_truth,poke,013_mask.png,../data/capsule/ground_truth/poke/013_mask.png
5770,ID_005770,capsule,ground_truth,poke,010_mask.png,../data/capsule/ground_truth/poke/010_mask.png
5771,ID_005771,capsule,ground_truth,poke,007_mask.png,../data/capsule/ground_truth/poke/007_mask.png
5772,ID_005772,capsule,ground_truth,poke,018_mask.png,../data/capsule/ground_truth/poke/018_mask.png
5773,ID_005773,capsule,ground_truth,poke,017_mask.png,../data/capsule/ground_truth/poke/017_mask.png
5774,ID_005774,capsule,ground_truth,poke,009_mask.png,../data/capsule/ground_truth/poke/009_mask.png
5775,ID_005775,capsule,ground_truth,squeeze,006_mask.png,../data/capsule/ground_truth/squeeze/006_mask.png
5776,ID_005776,capsule,ground_truth,squeeze,003_mask.png,../data/capsule/ground_truth/squeeze/003_mask.png
